restaurante,reseña,rating,rating_predicho,error_prediccion,sentimiento,longitud
Restaurante El Expreso Santeño,Excelente comida pero el trato al cliente es sumamente difícil. Una mujer super grosera me atendió.P Más,4.0,4.11,0.11000000000000032,positivo,104
Restaurante El Expreso Santeño,"Es una fonda, pero es la mejor del área, la comida está fresca y es rica, en general buena atención al cliente y el lugar siempre limpio. Los estacionamientos a pesar de ser bastantes siempre hay complicaciones en horas de rush porque Más",5.0,4.53,0.46999999999999975,positivo,238
Restaurante El Expreso Santeño,"A pesar de que el restaurante se llena y la fila es larga, su atención es rápida, no toca esperar tanto tiempo como en otros restaurantes, la comida es buena, solo que deberían servirla o mantenerla un poco mas caliente, por lo demas todo Más",1.0,2.62,1.62,positivo,242
Restaurante El Expreso Santeño,"Un exelente ambiente, en sus instalaciones tematica interiorana, variedad de comidas y muy buen deliciosas, solo les falta un poco mas de buena vibra al personal, siempre mostrar una sonrisa al cliente. Más",5.0,4.94,0.05999999999999961,positivo,206
Restaurante El Expreso Santeño,"Comida muy buena, ensalada fresca.Precio por personaPAB 1-5",5.0,4.35,0.6500000000000004,positivo,59
Restaurante El Expreso Santeño,Muy buena comida Buen precio Muy amables Más,5.0,4.94,0.05999999999999961,positivo,44
Restaurante El Expreso Santeño,Muy buena la comida y variedadComida: 5 Más,5.0,4.7,0.2999999999999998,positivo,43
Restaurante El Expreso Santeño,"Muy mala la comida, llena de grasa, co es posible que no tengan ensalada de vegetales.... Solo de papá xd",1.0,1.74,0.74,negativo,105
Restaurante El Expreso Santeño,Excelente la variedad del menú y de muy buena la comida aunque un poco costosa.Tipo de pedido Más,5.0,4.91,0.08999999999999986,positivo,97
Restaurante El Expreso Santeño,"Excelente atención y comida criolla también muy buena, el ambiente como si estuviéramos en el interior del país y aunque siempre muy concurrido, atienden rápido. Solo diría que deben ponerle más atención a los baños.",5.0,4.73,0.2699999999999996,positivo,216
Restaurante El Expreso Santeño,"Excelente comida, atención y precios.Comida: 5 Más",5.0,4.72,0.28000000000000025,positivo,50
Restaurante El Expreso Santeño,Dan buena comida y la gente es amable y no son tacaños con las porciones de comidaComida: 5 Más,5.0,4.83,0.16999999999999993,positivo,95
Restaurante El Expreso Santeño,"Almuerzo todos los sábados en este lugar y no me defrauda, la comida es excelente. Los recomiendo siempre tienen un menú variado, delicioso y con buenas bebidas. Más",5.0,4.99,0.009999999999999787,positivo,165
Restaurante El Expreso Santeño,Buenos precios y excelente sabor. Lo único que el tamaño no tenía presa pedacitos de pollo que casi no percibimos Más,5.0,4.74,0.2599999999999998,positivo,117
Restaurante El Expreso Santeño,"Hay mucha variedad de comida, fui como a las 3pm y parecía estar fresca, el lugar esta limpio y los baños también. Más",4.0,4.24,0.2400000000000002,positivo,118
Restaurante El Expreso Santeño,"Buen ambiente, pero las raciones de comida son muy pocas, eso deben tenerlo en cuenta si quieren que el cliente vuelva Más",3.0,4.34,1.3399999999999999,positivo,122
Restaurante El Expreso Santeño,"Buen ambiente, buena comida y variedad... Solo que un poquito caro.Tipo de pedido Más",4.0,4.25,0.25,positivo,85
Restaurante El Expreso Santeño,"Buena comida, los precios un poco altos, pero la comida buena, bien sazón.Tipo de pedido Más",5.0,4.98,0.019999999999999574,positivo,92
Restaurante El Expreso Santeño,Mucha variedad de comida local... diría una parada obligatoria si vas a estar por la zona.Comida: Más,5.0,4.86,0.13999999999999968,positivo,101
Restaurante El Expreso Santeño,Buenísimo todo la verdad todo me sentí como dónde uno la verdad todo excelente servicio precio. espero no se me escape nada y veré si vuelvo este domingo Dios primero Más,5.0,4.98,0.019999999999999574,positivo,170
Restaurante El Expreso Santeño,Comida accesible buen sabor buen precio abierto desde temprano algo reducido de tamañoTipo de pedid Más,5.0,4.97,0.03000000000000025,positivo,103
Restaurante El Expreso Santeño,"Totalmente recomendado,el personal muy atento en todo momentoComida: 5 Más",5.0,4.92,0.08000000000000007,positivo,74
Restaurante El Expreso Santeño,Uno de los mejores lugares del área. Instalaciónes limpias y buena presentación de su menú,4.0,4.17,0.16999999999999993,positivo,90
Restaurante El Expreso Santeño,"Muy rico el desayuno, pero me quwde con las ganas del picadillo. Lo recomiendo.Comida: 5 Más",5.0,4.98,0.019999999999999574,positivo,92
Restaurante El Expreso Santeño,"Hola.primera vez que.lo visitaba, bastante bueno y.comida variada (desayuno).",4.0,4.35,0.34999999999999964,positivo,77
Restaurante El Expreso Santeño,"La comida es muy buena, pero muy caraComida: 4 Más",3.0,4.0,1.0,neutral,50
Restaurante El Expreso Santeño,Hace un poco de calor pero la comida es muy rica.Tipo de comidaAlmuerz Más,5.0,4.96,0.040000000000000036,positivo,74
Restaurante El Expreso Santeño,"Excelente, la comida es muy buenaTipo de pedidoComida para llevar Más",5.0,4.82,0.17999999999999972,positivo,69
Restaurante El Expreso Santeño,"Siempre buena atención, excelente comida y bebidas a un buen precio.Tipo de pedido Más",5.0,4.9,0.09999999999999964,positivo,86
Restaurante El Expreso Santeño,La verdad que a mi familia nos gusta desayunar allí.Tipo de pedidoCons Más,5.0,4.69,0.3099999999999996,neutral,74
Restaurante El Expreso Santeño,Muy buena comida típica panameña en un ambiente tranquilo.Comida: 4 Más,4.0,4.26,0.2599999999999998,positivo,71
Restaurante El Expreso Santeño,"Desayunos típicos espectaculares todos los días y los almuerzos que les digo, full recomendación.Comida: Más",4.0,4.2,0.20000000000000018,positivo,108
Restaurante El Expreso Santeño,Las que sirven son algo groceras en ocaciones pero Buena comida recomendado probar las chichas brutales Más,3.0,3.66,0.6600000000000001,positivo,107
Restaurante El Expreso Santeño,Variedad en comidas tipicas. Preferiria otro tipo de vasos para las chichas. Buena atencion.Tipo de Más,4.0,4.77,0.7699999999999996,positivo,103
Restaurante El Expreso Santeño,"Buena comida, pero los precios no están para la gente de a pieTipo de pedido Más",4.0,4.18,0.17999999999999972,positivo,80
Restaurante El Expreso Santeño,"Variedad en desayunos y almuerzos, lugar familiar, buena atenciónTipo de pedido Más",4.0,4.34,0.33999999999999986,positivo,83
Restaurante El Expreso Santeño,"Excelente comida criolla, mucha variedadComida: 5 Más",5.0,4.96,0.040000000000000036,positivo,53
Restaurante El Expreso Santeño,La comida ha subido de precio aunque mantiene su buen sabor santeño.Tipo de pedido Más,5.0,4.8,0.20000000000000018,neutral,86
Restaurante El Expreso Santeño,"A la sopa le falta algo. No me gustó, pero tenía hambre",4.0,3.19,0.81,negativo,55
Restaurante El Expreso Santeño,"Muy caro, comida simpleTipo de pedidoConsumo en el lugar Más",3.0,2.45,0.5499999999999998,negativo,60
Restaurante El Expreso Santeño,"Un poquito caro, pero buen sazón,Comida: 5 Más",4.0,4.07,0.07000000000000028,neutral,46
Restaurante El Expreso Santeño,Buen almuerzo y variadoTipo de pedidoConsumo en el lugar Más,4.0,4.3,0.2999999999999998,positivo,60
Restaurante El Expreso Santeño,Excelente comida y buena atenciónComida: 5 Más,4.0,4.33,0.33000000000000007,positivo,46
Restaurante El Expreso Santeño,Excelente comida con sason panameñoTipo de pedidoConsumo en el lugar Más,4.0,4.34,0.33999999999999986,positivo,72
Restaurante El Expreso Santeño,Una vez en ese restaurante me encontré una cucaracha en la comidaComida: 1 Más,1.0,1.85,0.8500000000000001,negativo,78
Restaurante El Expreso Santeño,Casi pegado al machetazo igual variedad d comidaTipo de pedidoComida p Más,5.0,4.96,0.040000000000000036,positivo,74
Restaurante El Expreso Santeño,Es como comer en casaPrecio por personaPAB 5-10 Más,5.0,4.98,0.019999999999999574,neutral,51
Restaurante El Expreso Santeño,"Comida variada, y menus panameños",4.0,4.07,0.07000000000000028,positivo,33
Restaurante El Expreso Santeño,Excelente lugar para almorzar,5.0,4.98,0.019999999999999574,positivo,29
Restaurante El Expreso Santeño,Buena comida y atencionComida: 5Servicio: Más,5.0,4.53,0.46999999999999975,positivo,45
Restaurante El Expreso Santeño,Es un buen lugar me encantoTipo de pedidoConsumo en el lugar Más,5.0,4.75,0.25,neutral,64
Restaurante El Expreso Santeño,Verdaderamente sabor interioranoComida: 5 Más,5.0,4.35,0.6500000000000004,neutral,45
Restaurante El Expreso Santeño,Sabor santeño 100 recomendadoTipo de pedidoConsumo en el lugar Más,5.0,4.8,0.20000000000000018,positivo,66
Restaurante El Expreso Santeño,Solo falta aire acondicionadoTipo de pedidoConsumo en el lugar Más,5.0,4.9,0.09999999999999964,neutral,66
Restaurante El Expreso Santeño,Super amable el personalComida: 5 Más,5.0,4.85,0.15000000000000036,positivo,37
Restaurante El Expreso Santeño,Comida típica riquísima.Tipo de pedidoConsumo en el lugar Más,5.0,4.94,0.05999999999999961,neutral,61
Restaurante El Expreso Santeño,DeliciosoPrecio por personaPAB 5-10 Más,5.0,4.93,0.07000000000000028,positivo,39
Restaurante El Expreso Santeño,Tradicional y buenoComida: 5Servicio: Más,5.0,4.86,0.13999999999999968,positivo,41
Restaurante El Expreso Santeño,Todo DeliciosoComida: 5Servicio: Más,5.0,4.88,0.1200000000000001,positivo,36
Restaurante El Expreso Santeño,ExcelenteTipo de pedidoConsumo en el lugar Más,5.0,4.33,0.6699999999999999,positivo,46
Restaurante El Expreso Santeño,Jorge Rodriguez6 opiniones Hace 4 mesesPrecio por personaPAB 5-10 Más Me gusta Compartir,5.0,4.98,0.019999999999999574,neutral,88
Restaurante El Expreso Santeño,Mejorar atención al clienteComida: 4 Más,3.0,4.82,1.8200000000000003,positivo,40
Restaurante El Expreso Santeño,Falta atenciónComida: 5Servicio: Más,5.0,4.72,0.28000000000000025,neutral,36
Restaurante El Expreso Santeño,Muy costosoComida: 5Servicio: Más,4.0,3.66,0.33999999999999986,negativo,33
Restaurante El Expreso Santeño,Ricas las comidasComida: 5Servicio: Más,5.0,4.93,0.07000000000000028,positivo,39
Restaurante El Expreso Santeño,Excelente!Comida: 5Servicio: Más,5.0,5.0,0.0,positivo,32
Restaurante El Expreso Santeño,Buena la comidaComida: 5Servicio: Más,5.0,4.8,0.20000000000000018,positivo,37
Restaurante El Expreso Santeño,Faustino Caballero11 opiniones 1 foto Hace 2 añosTipo de pedidoConsumo en el lugar Más Me gusta Compartir,5.0,4.59,0.41000000000000014,neutral,105
Restaurante El Expreso Santeño,Buena atenciónComida: 4Servicio: Más,4.0,4.31,0.3099999999999996,positivo,36
Restaurante El Expreso Santeño,Buena comidaComida: 4Servicio: Más,5.0,4.77,0.23000000000000043,positivo,34
Restaurante El Expreso Santeño,Excelente,5.0,4.76,0.2400000000000002,positivo,9
Restaurante El Expreso Santeño,Buena comida Buen precio Solo las personas que trabajan tienen una cara y actitud de pocas plugasTip Más,5.0,4.9,0.09999999999999964,positivo,104
Restaurante El Expreso Santeño,Comida deliciosaTipo de comidaAlmuerzo Más,5.0,4.86,0.13999999999999968,neutral,42
Restaurante El Expreso Santeño,La comida estuvo excelente. El servicio fue bueno. El ambiente fue genial.Comida: 5 Más,5.0,4.91,0.08999999999999986,positivo,87
Restaurante El Expreso Santeño,"La relación entre la comida y el precio es buena pero a veces no toda la comida es deliciosa, mis expectativas eran muy altas. Más",4.0,4.39,0.3899999999999997,positivo,130
Restaurante El Expreso Santeño,Tienen una gran variedad de platos y todo lo que hemos probado ha estado delicioso. Es nuestro restaurante favorito para comida tradicional. Más,5.0,4.99,0.009999999999999787,positivo,144
Restaurante El Expreso Santeño,¡La comida aquí es tan buena que después de comer tuve que abrazar al chef!,5.0,4.83,0.16999999999999993,positivo,75
Restaurante El Expreso Santeño,Maribel MurilloLocal Guide 10 opiniones 5 fotos Hace 4 mesesComida: 5Servicio: 5 Más Me gusta Compartir,5.0,4.97,0.03000000000000025,neutral,103
Restaurante El Expreso Santeño,Omar SerranoLocal Guide 7 opiniones 39 fotos Hace un mesComida: 3Servicio: 2 Más Me gusta Compartir,2.0,3.81,1.81,neutral,99
Restaurante El Expreso Santeño,Diego LongobuccoLocal Guide 138 opiniones 54 fotos Hace un mesComida: 4Servicio: 4 Más Me gusta Compartir,4.0,4.59,0.5899999999999999,neutral,105
Restaurante El Expreso Santeño,Adan BuLocal Guide 4 opiniones 1 foto Hace 2 mesesComida: 4Servicio: 4 Más Me gusta Compartir,3.0,3.77,0.77,neutral,93
Restaurante El Expreso Santeño,Alfredo PereyraLocal Guide 2 opiniones Hace 3 mesesComida: 5Servicio: 5 Más Me gusta Compartir,5.0,4.82,0.17999999999999972,neutral,94
Restaurante El Expreso Santeño,Yai esmeLocal Guide 33 opiniones 38 fotos Hace 4 mesesTipo de comidaAlmuerzo Más Me gusta Compartir,5.0,3.81,1.19,neutral,99
Restaurante El Expreso Santeño,Adrian AvilaLocal Guide 15 opiniones 124 fotos Hace 4 mesesPrecio por personaPAB 5-10 Más Me gusta Compartir,5.0,4.96,0.040000000000000036,neutral,108
Restaurante El Expreso Santeño,Dexter Morgan7 opiniones Hace 4 mesesPrecio por personaPAB 5-10 Me gusta Compartir,5.0,4.81,0.1900000000000004,neutral,82
Restaurante El Expreso Santeño,Sue Gutiérrez (Salmista Worshiper)Local Guide 4 opiniones 2 fotos Hace 4 mesesComida: 5Servicio: 5 Más Me gusta Compartir,5.0,4.67,0.33000000000000007,neutral,121
Restaurante El Expreso Santeño,Yusnelly De GraciaLocal Guide 13 opiniones 3 fotos Hace 5 mesesComida: 5Servicio: 5 Más Me gusta Compartir,5.0,4.89,0.11000000000000032,neutral,106
Restaurante El Expreso Santeño,Katherine Almanza3 opiniones Hace 9 mesesComida: 3Servicio: 4 Más Me gusta Compartir,3.0,4.15,1.1500000000000004,neutral,84
Restaurante El Expreso Santeño,Khenesly Puertas1 opinión 4 fotos Hace 5 mesesComida: 5Servicio: 5 Más Me gusta Compartir,5.0,4.92,0.08000000000000007,neutral,89
Restaurante El Expreso Santeño,anthony wood9 opiniones Hace 6 mesesTipo de comidaAlmuerzo Más Me gusta Compartir,5.0,4.9,0.09999999999999964,neutral,81
Restaurante El Expreso Santeño,Roderick BarriosLocal Guide 11 opiniones 38 fotos Hace 6 mesesPrecio por personaPAB 5-10 Más Me gusta Compartir,5.0,4.81,0.1900000000000004,neutral,111
Restaurante El Expreso Santeño,BienComida: 4Servicio: 4 Más,4.0,4.15,0.15000000000000036,positivo,28
Restaurante El Expreso Santeño,Carlos Mina (Carlos)1 foto Hace 7 mesesPrecio por personaPAB 5-10 Me gusta Compartir,5.0,4.15,0.8499999999999996,neutral,84
Restaurante El Expreso Santeño,Jose VergaraLocal Guide 15 opiniones 85 fotos Hace 7 mesesComida: 5Servicio: 5 Más Me gusta Compartir,5.0,4.64,0.3600000000000003,neutral,101
